"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"YESBANK","EQ","22-Sep-2017","        377.05","        376.80","        376.80","        359.45","        361.45","        360.65","        363.00","   12176561","          4420126898.40","     156464"
"YESBANK","EQ","25-Sep-2017","        360.65","        361.00","        363.70","        349.00","        360.70","        359.60","        356.23","    9426506","          3357995937.95","     142214"
"YESBANK","EQ","26-Sep-2017","        359.60","        361.00","        363.00","        355.70","        360.55","        360.75","        359.52","    6184763","          2223554432.25","     106126"
"YESBANK","EQ","27-Sep-2017","        360.75","        364.90","        364.90","        350.75","        352.70","        353.20","        356.81","    8301438","          2962066859.15","     186992"
"YESBANK","EQ","28-Sep-2017","        353.20","        353.50","        355.45","        347.30","        351.20","        350.80","        351.02","   11672921","          4097425815.95","     118130"
"YESBANK","EQ","29-Sep-2017","        350.80","        353.70","        353.90","        345.10","        349.30","        350.00","        348.90","   10421179","          3635902289.60","     117259"
"YESBANK","EQ","03-Oct-2017","        350.00","        354.90","        354.90","        347.50","        351.00","        351.05","        351.24","    8078173","          2837344251.95","     131516"
"YESBANK","EQ","04-Oct-2017","        351.05","        352.70","        357.50","        351.05","        356.85","        355.80","        355.25","    7252399","          2576396830.55","     100927"
"YESBANK","EQ","05-Oct-2017","        355.80","        357.30","        367.50","        357.00","        359.95","        359.45","        362.77","   10552658","          3828201209.95","     112830"
"YESBANK","EQ","06-Oct-2017","        359.45","        360.60","        366.80","        360.60","        365.80","        365.80","        365.09","    4977073","          1817076174.60","      57552"
"YESBANK","EQ","09-Oct-2017","        365.80","        367.90","        372.65","        363.15","        372.00","        370.90","        368.20","    5402776","          1989314107.70","      75157"
"YESBANK","EQ","10-Oct-2017","        370.90","        372.00","        374.00","        371.00","        372.60","        372.90","        372.80","    5475930","          2041430856.40","      74118"
"YESBANK","EQ","11-Oct-2017","        372.90","        374.20","        375.00","        362.00","        362.55","        363.00","        367.78","    7532154","          2770160887.75","     101556"
"YESBANK","EQ","12-Oct-2017","        363.00","        363.10","        367.65","        359.00","        367.10","        365.40","        362.61","    7573094","          2746046351.60","      96484"
"YESBANK","EQ","13-Oct-2017","        365.40","        366.00","        373.05","        365.95","        369.90","        369.70","        370.07","    5848807","          2164465745.20","      82880"
"YESBANK","EQ","16-Oct-2017","        369.70","        374.00","        374.20","        365.75","        368.50","        367.70","        368.76","    5086334","          1875614707.15","      68788"
"YESBANK","EQ","17-Oct-2017","        367.70","        369.00","        375.90","        368.00","        373.30","        373.55","        373.55","    6984827","          2609182703.35","     123493"
"YESBANK","EQ","18-Oct-2017","        373.55","        366.00","        368.00","        359.00","        364.00","        362.40","        363.01","   12849346","          4664497899.85","     145398"
"YESBANK","EQ","19-Oct-2017","        362.40","        364.40","        365.30","        355.00","        356.00","        357.80","        360.43","    1935015","           697439018.20","      26172"
"YESBANK","EQ","23-Oct-2017","        357.80","        358.00","        364.55","        351.00","        354.70","        353.90","        356.34","    9451524","          3367996677.75","     125554"
"YESBANK","EQ","24-Oct-2017","        353.90","        355.70","        363.40","        344.60","        346.45","        347.60","        353.91","   12420114","          4395542767.35","     140778"
"YESBANK","EQ","25-Oct-2017","        347.60","        356.00","        356.00","        312.85","        330.60","        326.90","        332.47","   33427154","         11113650209.10","     359455"
"YESBANK","EQ","26-Oct-2017","        326.90","        331.90","        338.65","        318.00","        332.50","        331.20","        331.03","   26581626","          8799243047.45","     243645"
"YESBANK","EQ","27-Oct-2017","        331.20","        307.00","        313.50","        298.55","        307.70","        307.05","        306.74","   80906668","         24817707767.90","     595020"
"YESBANK","EQ","30-Oct-2017","        307.05","        311.50","        317.45","        308.10","        315.15","        314.85","        314.03","   23574790","          7403185848.65","     193194"
"YESBANK","EQ","31-Oct-2017","        314.85","        317.50","        319.25","        311.30","        314.60","        314.25","        316.01","   11811133","          3732480163.90","     130930"
"YESBANK","EQ","01-Nov-2017","        314.25","        317.00","        320.50","        316.45","        318.80","        318.80","        318.86","    9265421","          2954400992.10","     100197"
"YESBANK","EQ","02-Nov-2017","        318.80","        321.00","        323.90","        318.20","        320.20","        320.45","        321.12","    9244908","          2968712800.90","     128485"
"YESBANK","EQ","03-Nov-2017","        320.45","        322.45","        328.00","        321.70","        326.10","        325.95","        325.48","   12865964","          4187569908.95","     151260"
"YESBANK","EQ","06-Nov-2017","        325.95","        327.00","        329.00","        317.80","        319.50","        319.65","        324.01","    9427134","          3054471939.05","     135417"
"YESBANK","EQ","07-Nov-2017","        319.65","        323.00","        323.00","        305.50","        310.40","        311.70","        310.71","   30444032","          9459219683.50","     307578"
"YESBANK","EQ","08-Nov-2017","        311.70","        313.20","        313.65","        301.85","        304.40","        303.80","        304.93","   25323557","          7721864365.85","     290914"
"YESBANK","EQ","09-Nov-2017","        303.80","        305.95","        308.80","        302.00","        305.55","        304.65","        304.83","   15467103","          4714914268.15","     148883"
"YESBANK","EQ","10-Nov-2017","        304.65","        305.00","        309.90","        302.00","        304.05","        304.05","        305.90","   11561127","          3536594020.65","     105640"
"YESBANK","EQ","13-Nov-2017","        304.05","        306.75","        307.95","        303.05","        303.55","        303.75","        305.51","    6538482","          1997562875.00","      67264"
"YESBANK","EQ","14-Nov-2017","        303.75","        305.00","        306.35","        302.00","        302.35","        302.55","        303.49","    9724235","          2951160593.45","      89394"
"YESBANK","EQ","15-Nov-2017","        302.55","        302.80","        305.80","        295.60","        301.25","        300.95","        301.16","   13048729","          3929805901.65","     149421"
"YESBANK","EQ","16-Nov-2017","        300.95","        302.90","        303.95","        297.50","        302.05","        301.30","        300.57","    9008654","          2707717057.55","     136200"
"YESBANK","EQ","17-Nov-2017","        301.30","        308.00","        314.40","        305.10","        306.10","        306.10","        309.37","   18464900","          5712435815.65","     143006"
"YESBANK","EQ","20-Nov-2017","        306.10","        309.45","        314.00","        308.20","        313.70","        313.35","        312.34","    9652806","          3015000979.45","     102061"
"YESBANK","EQ","21-Nov-2017","        313.35","        316.00","        318.00","        310.70","        312.60","        312.30","        315.45","    9635431","          3039521760.30","     118386"
"YESBANK","EQ","22-Nov-2017","        312.30","        315.60","        315.80","        307.00","        310.00","        309.75","        310.37","    6979712","          2166290664.00","      68237"
"YESBANK","EQ","23-Nov-2017","        309.75","        310.00","        316.35","        307.15","        315.40","        313.25","        311.10","    7091441","          2206129702.75","      71956"
"YESBANK","EQ","24-Nov-2017","        313.25","        315.00","        315.95","        312.05","        312.50","        313.05","        313.79","    7331839","          2300635351.00","     177512"
"YESBANK","EQ","27-Nov-2017","        313.05","        312.00","        316.00","        309.50","        315.05","        315.30","        313.34","    5301460","          1661170684.00","      75958"
"YESBANK","EQ","28-Nov-2017","        315.30","        314.50","        316.90","        313.65","        314.35","        315.00","        315.36","    5342555","          1684805833.55","      99639"
"YESBANK","EQ","29-Nov-2017","        315.00","        315.00","        316.00","        310.95","        312.50","        312.90","        312.90","    5457734","          1707744862.95","      83570"
"YESBANK","EQ","30-Nov-2017","        312.90","        311.00","        311.95","        305.00","        306.90","        306.90","        308.44","    9124083","          2814266184.20","     121352"
"YESBANK","EQ","01-Dec-2017","        306.90","        307.80","        309.90","        305.10","        307.05","        306.85","        307.78","    6121307","          1884020343.65","      92298"
"YESBANK","EQ","04-Dec-2017","        306.85","        307.80","        308.20","        301.65","        303.95","        303.20","        303.71","    6436175","          1954746952.75","      79373"
"YESBANK","EQ","05-Dec-2017","        303.20","        302.15","        310.00","        300.60","        309.25","        308.70","        305.46","    7558058","          2308717435.15","      83051"
"YESBANK","EQ","06-Dec-2017","        308.70","        306.80","        309.90","        304.60","        306.65","        306.45","        307.16","    6114939","          1878269929.75","      78923"
"YESBANK","EQ","07-Dec-2017","        306.45","        306.55","        311.95","        306.55","        310.55","        310.50","        310.42","    5794382","          1798681952.60","      73536"
"YESBANK","EQ","08-Dec-2017","        310.50","        312.00","        315.50","        311.00","        312.50","        312.70","        313.53","    8434605","          2644495827.35","     103648"
"YESBANK","EQ","11-Dec-2017","        312.70","        313.50","        315.80","        310.60","        310.90","        311.60","        312.52","    4416465","          1380248157.30","      70439"
"YESBANK","EQ","12-Dec-2017","        311.60","        312.00","        312.00","        305.90","        306.35","        306.80","        308.43","    5457103","          1683114506.60","      73447"
"YESBANK","EQ","13-Dec-2017","        306.80","        306.35","        307.35","        301.05","        302.25","        301.90","        304.10","    6911856","          2101922177.30","      68106"
"YESBANK","EQ","14-Dec-2017","        301.90","        303.90","        304.65","        301.75","        304.10","        303.90","        303.17","    4904177","          1486816127.55","      73179"
"YESBANK","EQ","15-Dec-2017","        303.90","        307.00","        317.45","        307.00","        316.05","        315.90","        313.77","   20571225","          6454557450.75","     123798"
"YESBANK","EQ","18-Dec-2017","        315.90","        315.90","        318.00","        305.30","        311.80","        311.15","        313.24","   13690080","          4288308079.85","     104391"
"YESBANK","EQ","19-Dec-2017","        311.15","        314.00","        314.40","        309.55","        312.40","        312.25","        312.16","    6290291","          1963563552.00","      78904"
"YESBANK","EQ","20-Dec-2017","        312.25","        312.40","        313.40","        310.00","        311.20","        311.70","        311.52","    6605913","          2057856663.20","      91086"
"YESBANK","EQ","21-Dec-2017","        311.70","        311.20","        313.95","        309.40","        310.15","        310.45","        311.04","    7130623","          2217909722.90","     127632"
"YESBANK","EQ","22-Dec-2017","        310.45","        310.50","        313.50","        308.70","        309.95","        310.15","        311.06","    7895699","          2456026622.90","     135512"
"YESBANK","EQ","26-Dec-2017","        310.15","        310.50","        317.90","        310.20","        315.30","        315.50","        314.70","    9269961","          2917295775.95","      98604"
"YESBANK","EQ","27-Dec-2017","        315.50","        316.65","        318.95","        313.35","        313.90","        315.15","        316.55","    8912485","          2821227113.10","      89638"
"YESBANK","EQ","28-Dec-2017","        315.15","        314.00","        316.00","        311.80","        312.75","        313.50","        313.99","    7927990","          2489324658.45","      74137"
"YESBANK","EQ","29-Dec-2017","        313.50","        313.50","        315.80","        312.80","        315.10","        315.15","        314.73","    4718184","          1484971436.50","      51047"
"YESBANK","EQ","01-Jan-2018","        315.15","        315.50","        317.75","        311.30","        312.30","        312.60","        314.50","    4019878","          1264242253.20","      32852"
"YESBANK","EQ","02-Jan-2018","        312.60","        313.40","        314.00","        307.15","        312.40","        311.65","        311.22","    5224976","          1626138862.45","      46756"
"YESBANK","EQ","03-Jan-2018","        311.65","        312.00","        316.50","        311.15","        316.00","        315.85","        314.93","    5672263","          1786344789.15","      71484"
"YESBANK","EQ","04-Jan-2018","        315.85","        316.00","        318.40","        313.00","        317.55","        317.10","        315.25","    5667580","          1786710637.05","      53032"
"YESBANK","EQ","05-Jan-2018","        317.10","        317.50","        337.90","        317.45","        332.90","        332.85","        331.43","   30720675","         10181639178.35","     249040"
"YESBANK","EQ","08-Jan-2018","        332.85","        336.00","        341.30","        331.30","        333.15","        333.60","        336.48","   12747890","          4289450275.45","     132566"
"YESBANK","EQ","09-Jan-2018","        333.60","        334.90","        342.80","        327.55","        341.50","        341.35","        337.37","   13282560","          4481132099.20","     163402"
"YESBANK","EQ","10-Jan-2018","        341.35","        341.50","        342.35","        335.45","        338.75","        339.80","        339.01","   10385044","          3520586288.60","      97750"
"YESBANK","EQ","11-Jan-2018","        339.80","        339.00","        344.25","        335.30","        342.35","        343.15","        340.85","    8266266","          2817559600.45","      78837"
"YESBANK","EQ","12-Jan-2018","        343.15","        344.10","        344.70","        337.55","        340.05","        340.90","        340.71","    5688676","          1938169153.10","      62206"
"YESBANK","EQ","15-Jan-2018","        340.90","        341.90","        343.70","        335.10","        336.15","        336.00","        338.87","    7142164","          2420281048.50","      62966"
"YESBANK","EQ","16-Jan-2018","        336.00","        336.00","        338.75","        328.00","        334.65","        334.85","        334.19","    7296505","          2438438049.75","      76996"
"YESBANK","EQ","17-Jan-2018","        334.85","        335.10","        343.50","        331.40","        342.40","        342.40","        337.63","    7985222","          2696017702.30","     102872"
"YESBANK","EQ","18-Jan-2018","        342.40","        350.00","        356.90","        332.35","        346.35","        341.20","        348.88","   35465087","         12373151524.65","     237760"
"YESBANK","EQ","19-Jan-2018","        341.20","        347.50","        352.25","        339.10","        348.75","        349.35","        345.88","   21425789","          7410763849.10","     190091"
"YESBANK","EQ","22-Jan-2018","        349.35","        349.95","        358.25","        348.75","        357.80","        355.35","        353.47","   13456538","          4756539788.20","     137787"
"YESBANK","EQ","23-Jan-2018","        355.35","        359.85","        360.40","        352.30","        359.45","        359.55","        357.15","   10196645","          3641713782.75","     124739"
"YESBANK","EQ","24-Jan-2018","        359.55","        357.00","        366.30","        356.00","        364.70","        364.80","        362.69","   11258771","          4083464782.55","     111438"
"YESBANK","EQ","25-Jan-2018","        364.80","        364.50","        364.50","        355.65","        361.20","        361.60","        359.57","    8963188","          3222876010.45","     124349"
"YESBANK","EQ","29-Jan-2018","        361.60","        361.20","        363.70","        355.55","        357.30","        358.00","        359.49","    7931235","          2851222628.60","      96485"
"YESBANK","EQ","30-Jan-2018","        358.00","        358.00","        360.80","        351.85","        352.55","        353.35","        356.40","    7890491","          2812162289.70","      73786"
"YESBANK","EQ","31-Jan-2018","        353.35","        353.00","        356.55","        350.45","        354.90","        354.40","        353.64","    8527044","          3015470711.40","      98580"
"YESBANK","EQ","01-Feb-2018","        354.40","        355.00","        367.25","        352.65","        360.30","        359.90","        358.83","   15217926","          5460702472.50","     136702"
"YESBANK","EQ","02-Feb-2018","        359.90","        354.20","        356.00","        341.80","        347.00","        349.05","        349.98","   16298953","          5704302703.30","     129822"
"YESBANK","EQ","05-Feb-2018","        349.05","        340.00","        349.00","        333.60","        343.95","        343.60","        341.15","   13407059","          4573823851.80","     168697"
"YESBANK","EQ","06-Feb-2018","        343.60","        325.00","        342.90","        324.00","        339.40","        338.75","        333.88","   12557261","          4192601731.25","     133041"
"YESBANK","EQ","07-Feb-2018","        338.75","        344.00","        344.00","        330.60","        330.95","        332.90","        336.13","   11681640","          3926547827.40","     107528"
"YESBANK","EQ","08-Feb-2018","        332.90","        332.90","        340.35","        331.50","        336.10","        335.00","        337.12","    7785799","          2624779486.65","      76611"
"YESBANK","EQ","09-Feb-2018","        335.00","        330.00","        331.45","        324.00","        325.10","        325.55","        327.21","    9395513","          3074263768.70","      95052"
"YESBANK","EQ","12-Feb-2018","        325.55","        326.60","        337.20","        326.60","        334.70","        335.40","        332.54","   12049356","          4006933613.90","      93637"
"YESBANK","EQ","14-Feb-2018","        335.40","        336.00","        337.85","        318.95","        319.35","        320.35","        325.93","   13548524","          4415901234.55","     160539"
"YESBANK","EQ","15-Feb-2018","        320.35","        321.20","        328.80","        317.70","        321.00","        319.80","        324.52","   15482667","          5024413605.60","     162179"
"YESBANK","EQ","16-Feb-2018","        319.80","        324.00","        325.00","        309.65","        312.00","        311.80","        314.19","   18611798","          5847560584.85","     200889"
"YESBANK","EQ","19-Feb-2018","        311.80","        313.85","        315.00","        307.55","        314.35","        312.05","        310.61","    9311433","          2892209806.05","      99100"
"YESBANK","EQ","20-Feb-2018","        312.05","        314.35","        316.10","        307.50","        308.05","        308.70","        312.42","   11389041","          3558162373.55","     102896"
"YESBANK","EQ","21-Feb-2018","        308.70","        311.00","        313.90","        304.50","        313.20","        312.35","        308.98","   13342678","          4122679200.40","     134615"
"YESBANK","EQ","22-Feb-2018","        312.35","        311.90","        316.90","        308.15","        315.55","        316.10","        314.78","   14787238","          4654706376.35","     141358"
"YESBANK","EQ","23-Feb-2018","        316.10","        316.45","        326.00","        316.45","        323.40","        323.45","        323.08","   11399732","          3683079046.05","     102159"
"YESBANK","EQ","26-Feb-2018","        323.45","        326.50","        328.20","        319.35","        324.35","        326.15","        324.43","    9225197","          2992923945.15","      90249"
"YESBANK","EQ","27-Feb-2018","        326.15","        325.30","        334.25","        325.00","        326.35","        327.15","        329.41","   15104405","          4975517834.15","      99022"
"YESBANK","EQ","28-Feb-2018","        327.15","        323.00","        325.20","        318.05","        322.10","        322.30","        321.02","   10985771","          3526605291.10","     103541"
"YESBANK","EQ","01-Mar-2018","        322.30","        322.10","        326.00","        318.35","        320.10","        321.05","        323.54","    7333939","          2372831458.55","      62668"
"YESBANK","EQ","05-Mar-2018","        321.05","        318.50","        319.00","        311.15","        313.50","        312.95","        313.63","    7973146","          2500595387.35","     106273"
"YESBANK","EQ","06-Mar-2018","        312.95","        317.00","        320.50","        309.85","        310.90","        312.15","        316.43","    8299126","          2626120281.25","      82913"
"YESBANK","EQ","07-Mar-2018","        312.15","        312.00","        314.90","        308.00","        310.00","        311.95","        312.50","    8420190","          2631345033.70","      75842"
"YESBANK","EQ","08-Mar-2018","        311.95","        312.30","        313.25","        294.70","        308.85","        308.55","        302.69","   24027679","          7272936318.80","     191839"
"YESBANK","EQ","09-Mar-2018","        308.55","        310.00","        310.95","        301.30","        302.85","        303.25","        305.75","   11596136","          3545491916.10","      97173"
"YESBANK","EQ","12-Mar-2018","        303.25","        305.20","        314.50","        301.35","        313.55","        311.15","        305.35","   12860205","          3926880220.60","      87721"
"YESBANK","EQ","13-Mar-2018","        311.15","        310.00","        315.40","        309.80","        312.60","        312.80","        312.98","   11436348","          3579361065.80","      93701"
"YESBANK","EQ","14-Mar-2018","        312.80","        311.80","        321.90","        308.20","        318.00","        318.85","        316.65","   12905495","          4086519583.40","     102326"
"YESBANK","EQ","15-Mar-2018","        318.85","        318.95","        321.00","        310.85","        312.00","        311.85","        314.89","    9999620","          3148752607.25","      79169"
"YESBANK","EQ","16-Mar-2018","        311.85","        312.40","        316.85","        310.00","        314.50","        312.90","        313.89","   17094363","          5365790836.25","     158616"
"YESBANK","EQ","19-Mar-2018","        312.90","        316.00","        316.50","        302.50","        304.60","        304.80","        307.85","   11267355","          3468609591.10","     117081"
"YESBANK","EQ","20-Mar-2018","        304.80","        303.00","        305.80","        299.70","        303.00","        302.40","        303.19","    9874137","          2993742665.65","     111797"
"YESBANK","EQ","21-Mar-2018","        302.40","        305.00","        309.05","        300.05","        300.90","        300.75","        304.82","   13383435","          4079472477.45","     135540"
"YESBANK","EQ","22-Mar-2018","        300.75","        301.80","        303.70","        295.75","        297.40","        298.25","        299.70","   19356591","          5801194388.90","     141530"
"YESBANK","EQ","23-Mar-2018","        298.25","        293.00","        293.05","        285.00","        287.40","        286.65","        287.37","   21617995","          6212282233.60","     203264"
"YESBANK","EQ","26-Mar-2018","        286.65","        286.50","        304.90","        286.00","        304.85","        303.35","        295.58","   24240033","          7164931658.15","     219153"
"YESBANK","EQ","27-Mar-2018","        303.35","        307.00","        309.25","        300.70","        303.35","        303.50","        304.68","   15267419","          4651682305.55","     148789"
"YESBANK","EQ","28-Mar-2018","        303.50","        300.15","        307.50","        299.10","        306.05","        304.85","        303.28","   14952643","          4534790899.00","     146755"
"YESBANK","EQ","02-Apr-2018","        304.85","        307.00","        308.50","        303.60","        306.80","        306.25","        305.73","    8844027","          2703919698.25","     100756"
"YESBANK","EQ","03-Apr-2018","        306.25","        306.45","        314.20","        304.00","        313.00","        313.10","        312.00","   10392997","          3242568660.95","      92925"
"YESBANK","EQ","04-Apr-2018","        313.10","        313.00","        320.00","        304.00","        305.00","        305.45","        313.56","   13516525","          4238175546.40","     134734"
"YESBANK","EQ","05-Apr-2018","        305.45","        311.80","        315.60","        307.80","        314.70","        313.05","        311.52","   11449637","          3566815480.80","      77410"
"YESBANK","EQ","06-Apr-2018","        313.05","        314.70","        316.00","        311.60","        313.60","        314.50","        314.01","    8598435","          2700035729.40","      85332"
"YESBANK","EQ","09-Apr-2018","        314.50","        316.00","        319.90","        314.40","        315.80","        316.25","        316.93","   14002415","          4437841902.45","     100138"
"YESBANK","EQ","10-Apr-2018","        316.25","        320.10","        320.50","        315.00","        319.25","        319.25","        317.82","    9976629","          3170781256.20","      95452"
"YESBANK","EQ","11-Apr-2018","        319.25","        320.00","        320.00","        310.50","        312.40","        312.00","        314.17","    9921987","          3117208181.05","      76261"
"YESBANK","EQ","12-Apr-2018","        312.00","        312.20","        313.35","        308.00","        312.20","        311.75","        310.62","   11359462","          3528481395.40","     121034"
"YESBANK","EQ","13-Apr-2018","        311.75","        312.60","        314.45","        305.70","        310.00","        309.55","        311.24","   12849690","          3999379330.40","     101167"
"YESBANK","EQ","16-Apr-2018","        309.55","        307.00","        311.10","        306.45","        310.85","        310.35","        308.46","   10808237","          3333921180.60","      82436"
"YESBANK","EQ","17-Apr-2018","        310.35","        311.90","        313.35","        307.25","        308.40","        307.90","        309.96","   12509310","          3877347752.15","     118506"
"YESBANK","EQ","18-Apr-2018","        307.90","        311.00","        313.70","        308.75","        309.50","        309.55","        311.25","   11323144","          3524331092.15","     101512"
"YESBANK","EQ","19-Apr-2018","        309.55","        311.00","        319.50","        309.00","        318.50","        318.50","        315.07","   13498117","          4252867410.80","     108731"
