Date,Price,Open,High,Low,Vol.,Change %
17-Jun-14,846.55,836.00,848.80,827.35,1.75M,0.01
18-Jun-14,834.85,847.10,851.40,828.75,1.34M,0.01
19-Jun-14,825.75,837.10,839.95,822.20,1.18M,0.01
20-Jun-14,821.95,826.00,831.75,819.35,742.44K,0.00
23-Jun-14,821.45,824.00,826.55,815.30,1.46M,0.00
24-Jun-14,829.00,825.35,832.75,825.00,1.27M,0.01
25-Jun-14,824.10,829.00,833.20,823.00,1.58M,0.01
26-Jun-14,812.40,820.00,826.60,808.65,5.45M,0.01
27-Jun-14,816.20,817.85,822.00,814.00,1.29M,0.00
30-Jun-14,821.55,819.90,832.70,819.90,1.54M,0.01
1-Jul-14,823.30,823.00,827.95,815.00,1.91M,0.00
2-Jul-14,839.90,830.80,842.00,825.50,1.91M,0.02
3-Jul-14,836.80,841.00,845.30,831.35,1.52M,0.00
4-Jul-14,856.65,836.80,858.95,835.10,1.41M,0.02
7-Jul-14,840.45,859.90,860.70,835.85,2.03M,0.02
8-Jul-14,829.25,844.00,848.35,820.00,1.68M,0.01
9-Jul-14,830.30,828.00,834.85,818.00,1.45M,0.00
10-Jul-14,823.35,830.30,848.00,812.25,2.46M,0.01
11-Jul-14,811.80,821.10,831.45,808.80,2.30M,0.01
14-Jul-14,817.45,815.00,820.00,807.15,1.23M,0.01
15-Jul-14,826.80,820.75,828.80,816.50,1.52M,0.01
16-Jul-14,835.75,829.50,838.50,817.90,2.40M,0.01
17-Jul-14,831.80,838.70,839.00,829.50,1.26M,0.00
18-Jul-14,832.45,828.90,836.80,822.00,1.82M,0.00
21-Jul-14,827.45,841.70,846.95,825.25,2.45M,0.01
22-Jul-14,839.85,829.90,842.65,827.00,1.74M,0.02
23-Jul-14,836.30,843.10,845.00,835.00,1.96M,0.00
24-Jul-14,842.25,836.00,844.00,833.00,1.07M,0.01
25-Jul-14,835.50,841.00,849.80,834.15,2.67M,0.01
28-Jul-14,829.55,838.50,839.80,828.00,971.24K,0.01
30-Jul-14,838.80,831.00,841.90,826.85,1.17M,0.01
31-Jul-14,834.00,837.90,839.90,828.55,2.98M,0.01
1-Aug-14,815.45,826.05,827.80,812.00,1.71M,0.02
4-Aug-14,813.00,819.00,822.70,807.10,1.84M,0.00
5-Aug-14,820.20,817.00,823.00,809.90,1.52M,0.01
6-Aug-14,810.00,815.05,819.55,807.35,845.35K,0.01
7-Aug-14,811.50,812.90,818.50,810.00,983.44K,0.00
8-Aug-14,796.15,805.00,807.80,795.00,1.86M,0.02
11-Aug-14,792.95,801.00,802.85,791.40,1.41M,0.00
12-Aug-14,807.20,801.00,808.50,792.00,1.65M,0.02
13-Aug-14,812.40,810.00,815.75,802.65,1.96M,0.01
14-Aug-14,826.70,814.10,831.65,813.30,2.97M,0.02
18-Aug-14,832.35,830.00,834.50,823.60,1.68M,0.01
19-Aug-14,823.85,833.00,837.50,822.25,1.97M,0.01
20-Aug-14,820.55,829.00,834.60,819.00,2.36M,0.00
21-Aug-14,832.50,822.00,835.20,821.00,1.60M,0.01
22-Aug-14,846.75,834.35,848.75,828.05,2.50M,0.02
25-Aug-14,843.45,843.00,852.80,837.20,1.66M,0.00
26-Aug-14,842.50,844.50,848.50,838.10,1.04M,0.00
27-Aug-14,836.60,846.00,846.00,834.00,1.21M,0.01
28-Aug-14,843.55,837.50,845.50,834.00,2.00M,0.01
1-Sep-14,841.20,845.90,849.00,838.60,1.04M,0.00
2-Sep-14,859.20,843.10,861.10,838.65,2.86M,0.02
3-Sep-14,856.65,865.00,865.00,851.60,2.31M,0.00
4-Sep-14,851.85,858.05,859.00,848.50,1.60M,0.01
5-Sep-14,848.45,852.00,855.55,844.10,958.80K,0.00
8-Sep-14,864.75,851.00,867.80,849.45,2.45M,0.02
9-Sep-14,865.60,860.10,869.90,857.80,1.92M,0.00
10-Sep-14,857.30,865.00,865.00,854.10,1.08M,0.01
11-Sep-14,854.35,857.40,863.10,853.00,1.63M,0.00
12-Sep-14,855.70,850.10,858.00,848.95,1.52M,0.00
15-Sep-14,860.35,850.00,865.00,850.00,1.45M,0.01
16-Sep-14,851.00,861.00,862.05,848.00,1.27M,0.01
17-Sep-14,846.40,855.00,855.90,842.10,1.98M,0.01
18-Sep-14,858.15,844.75,861.00,842.25,1.66M,0.01
19-Sep-14,860.25,860.00,865.00,851.40,1.64M,0.00
22-Sep-14,856.85,856.95,858.50,851.00,1.63M,0.00
23-Sep-14,848.85,856.05,857.85,845.60,1.18M,0.01
24-Sep-14,855.45,847.10,857.30,845.05,1.67M,0.01
25-Sep-14,849.95,853.00,865.60,842.10,4.15M,0.01
26-Sep-14,871.65,849.95,879.00,845.00,2.47M,0.03
29-Sep-14,865.10,873.00,877.35,861.20,2.17M,0.01
30-Sep-14,872.65,864.20,879.80,861.15,3.01M,0.01
1-Oct-14,868.00,866.00,871.15,860.50,1.47M,0.01
7-Oct-14,862.45,865.00,867.00,854.10,1.26M,0.01
8-Oct-14,867.60,860.55,870.00,858.30,785.10K,0.01
9-Oct-14,887.60,874.00,892.95,868.25,1.91M,0.02
10-Oct-14,867.30,883.05,885.15,864.90,1.07M,0.02
13-Oct-14,876.80,864.00,878.00,855.65,1.34M,0.01
14-Oct-14,868.35,885.00,885.95,865.15,1.82M,0.01
16-Oct-14,858.85,868.40,874.00,855.05,1.38M,0.01
17-Oct-14,885.25,860.25,888.10,857.10,2.49M,0.03
20-Oct-14,893.80,894.00,909.60,890.15,2.38M,0.01
21-Oct-14,895.55,900.00,905.75,887.65,4.01M,0.00
22-Oct-14,893.65,905.05,906.35,891.25,1.14M,0.00
23-Oct-14,896.45,893.00,897.85,892.00,224.72K,0.00
27-Oct-14,897.25,899.05,907.30,894.15,1.68M,0.00
28-Oct-14,895.30,899.00,900.20,894.00,1.45M,0.00
29-Oct-14,891.55,900.20,902.50,890.00,1.97M,0.00
30-Oct-14,896.65,889.90,899.95,887.10,2.68M,0.01
31-Oct-14,911.85,900.10,914.60,897.35,2.53M,0.02
3-Nov-14,910.70,915.20,919.30,905.40,1.81M,0.00
5-Nov-14,912.80,915.05,920.30,910.25,1.88M,0.00
7-Nov-14,899.45,905.00,906.60,893.65,2.26M,0.01
10-Nov-14,904.65,899.50,908.35,893.00,1.60M,0.01
11-Nov-14,907.90,905.90,917.30,902.40,1.48M,0.00
12-Nov-14,911.75,911.00,919.90,904.15,2.26M,0.00
13-Nov-14,915.95,915.50,920.00,903.90,1.85M,0.00
14-Nov-14,930.10,918.20,933.00,911.75,2.11M,0.02
17-Nov-14,918.95,930.00,934.00,908.00,3.37M,0.01
18-Nov-14,932.20,921.00,935.00,912.00,2.30M,0.01
19-Nov-14,926.55,935.05,937.70,922.15,863.71K,0.01
20-Nov-14,918.20,927.95,927.95,912.10,1.19M,0.01
21-Nov-14,932.85,921.20,935.00,914.05,2.21M,0.02
24-Nov-14,945.20,932.35,950.00,928.10,1.83M,0.01
25-Nov-14,953.55,943.00,958.80,939.00,3.04M,0.01
26-Nov-14,951.30,939.80,959.90,933.30,2.24M,0.00
27-Nov-14,948.15,950.60,953.80,943.00,3.30M,0.00
28-Nov-14,957.15,948.00,965.90,947.00,2.31M,0.01
1-Dec-14,950.00,958.30,962.45,948.20,1.85M,0.01
2-Dec-14,943.30,941.75,949.60,939.20,1.13M,0.01
3-Dec-14,933.10,942.00,944.05,932.00,1.67M,0.01
4-Dec-14,941.40,940.00,944.25,932.00,1.71M,0.01
5-Dec-14,942.75,941.00,944.40,935.70,1.02M,0.00
8-Dec-14,927.15,945.00,945.00,925.00,1.01M,0.02
9-Dec-14,926.75,925.05,935.00,925.05,1.22M,0.00
10-Dec-14,931.40,926.10,935.00,925.30,1.39M,0.01
11-Dec-14,933.60,929.90,935.75,925.00,1.20M,0.00
12-Dec-14,931.50,933.00,936.20,929.00,1.15M,0.00
15-Dec-14,941.50,930.00,944.30,928.00,1.66M,0.01
16-Dec-14,925.75,937.55,942.00,917.00,1.25M,0.02
17-Dec-14,921.85,926.00,932.50,916.00,1.77M,0.00
18-Dec-14,934.05,932.60,936.50,922.05,1.62M,0.01
19-Dec-14,941.45,945.05,949.00,932.50,1.53M,0.01
22-Dec-14,963.70,954.00,966.10,942.50,2.07M,0.02
23-Dec-14,959.75,959.70,973.95,955.35,1.89M,0.00
24-Dec-14,945.25,957.90,964.80,941.10,4.17M,0.02
26-Dec-14,948.65,950.40,952.95,942.55,841.62K,0.00
29-Dec-14,951.70,950.10,956.00,948.30,903.70K,0.00
30-Dec-14,956.45,950.00,959.60,942.75,1.42M,0.01
31-Dec-14,951.60,956.00,957.30,949.75,1.25M,0.01
1-Jan-15,952.05,951.00,954.40,945.05,886.24K,0.00
2-Jan-15,965.30,950.40,969.30,950.40,1.48M,0.01
5-Jan-15,957.15,970.00,970.55,955.10,1.20M,0.01
6-Jan-15,942.25,954.00,956.55,937.55,2.05M,0.02
7-Jan-15,945.00,939.70,951.35,936.25,1.44M,0.00
8-Jan-15,964.85,954.25,968.95,948.20,2.38M,0.02
9-Jan-15,975.65,972.90,980.00,966.60,2.25M,0.01
12-Jan-15,967.05,969.40,974.40,964.50,1.03M,0.01
13-Jan-15,963.35,968.95,971.95,955.70,1.46M,0.00
14-Jan-15,963.90,960.05,974.65,959.70,921.31K,0.00
15-Jan-15,993.15,990.00,998.20,970.75,2.85M,0.03
16-Jan-15,1001.35,1002.20,1014.90,998.55,1.96M,0.01
19-Jan-15,1004.55,1013.25,1020.00,1002.95,1.06M,0.00
20-Jan-15,1020.95,1010.00,1027.00,1002.00,2.13M,0.02
21-Jan-15,1019.95,1027.40,1032.95,1018.35,1.69M,0.00
22-Jan-15,1021.25,1025.00,1032.50,1018.55,1.62M,0.00
23-Jan-15,1042.80,1030.00,1048.00,1024.40,2.50M,0.02
27-Jan-15,1074.05,1043.00,1077.75,1040.90,2.49M,0.03
28-Jan-15,1058.35,1070.00,1093.20,1055.00,2.84M,0.01
29-Jan-15,1095.00,1075.00,1100.60,1061.00,5.14M,0.03
30-Jan-15,1077.35,1094.55,1094.55,1064.25,2.64M,0.02
2-Feb-15,1081.60,1068.50,1093.00,1052.35,1.43M,0.00
3-Feb-15,1064.10,1078.50,1082.20,1055.30,2.55M,0.02
4-Feb-15,1067.70,1063.00,1080.80,1057.25,1.55M,0.00
5-Feb-15,1076.50,1075.00,1092.80,1070.35,2.01M,0.01
6-Feb-15,1053.50,1077.00,1078.95,1050.05,1.73M,0.02
9-Feb-15,1040.10,1047.00,1051.75,1034.50,1.31M,0.01
10-Feb-15,1054.45,1030.00,1062.30,1030.00,2.32M,0.01
11-Feb-15,1058.40,1058.00,1064.80,1053.00,1.04M,0.00
12-Feb-15,1076.00,1065.10,1081.90,1052.70,1.38M,0.02
13-Feb-15,1065.80,1081.20,1082.00,1063.60,1.93M,0.01
16-Feb-15,1067.55,1075.80,1085.00,1062.50,1.85M,0.00
18-Feb-15,1074.80,1067.55,1082.95,1057.05,1.35M,0.01
19-Feb-15,1079.80,1074.00,1084.90,1063.80,1.13M,0.00
20-Feb-15,1073.05,1083.00,1089.90,1068.50,1.55M,0.01
23-Feb-15,1067.50,1077.10,1081.55,1062.00,1.40M,0.01
24-Feb-15,1067.65,1070.30,1071.00,1057.10,1.46M,0.00
25-Feb-15,1052.45,1070.00,1074.80,1050.00,1.16M,0.01
26-Feb-15,1038.15,1053.65,1056.00,1035.10,3.11M,0.01
27-Feb-15,1054.00,1045.45,1058.55,1045.45,2.57M,0.02
28-Feb-15,1071.20,1063.00,1076.15,1045.00,2.90M,0.02
2-Mar-15,1082.55,1080.35,1099.00,1068.00,3.60M,0.01
3-Mar-15,1083.35,1086.45,1092.00,1077.05,1.51M,0.00
4-Mar-15,1065.30,1105.00,1109.30,1060.00,3.07M,0.02
5-Mar-15,1085.10,1065.00,1090.00,1062.50,2.43M,0.02
9-Mar-15,1059.00,1077.05,1081.80,1056.00,1.44M,0.02
10-Mar-15,1052.55,1062.00,1062.25,1045.00,1.28M,0.01
11-Mar-15,1056.45,1050.90,1061.90,1050.00,1.37M,0.00
12-Mar-15,1054.60,1060.10,1063.90,1051.10,1.88M,0.00
13-Mar-15,1042.65,1060.00,1064.00,1034.60,1.36M,0.01
16-Mar-15,1051.55,1045.00,1057.90,1042.50,1.34M,0.01
17-Mar-15,1058.05,1060.00,1065.90,1042.85,1.34M,0.01
18-Mar-15,1063.55,1060.15,1071.90,1053.20,1.29M,0.01
19-Mar-15,1052.20,1071.00,1073.80,1048.70,1.34M,0.01
20-Mar-15,1055.90,1051.00,1059.50,1045.95,1.62M,0.00
23-Mar-15,1047.75,1055.95,1059.40,1046.00,1.36M,0.01
24-Mar-15,1037.95,1043.30,1057.00,1035.45,2.24M,0.01
25-Mar-15,1034.25,1040.05,1046.70,1031.10,2.65M,0.00
26-Mar-15,1006.95,1026.90,1032.20,1002.10,8.95M,0.03
27-Mar-15,1014.65,1014.95,1023.55,1008.10,2.71M,0.01
30-Mar-15,1036.90,1020.00,1039.00,1012.80,1.74M,0.02
31-Mar-15,1022.70,1039.90,1039.90,1014.85,1.49M,0.01
1-Apr-15,1033.25,1026.10,1036.85,1013.00,961.05K,0.01
6-Apr-15,1031.95,1035.00,1036.85,1019.80,1.79M,0.00
7-Apr-15,1032.75,1033.25,1038.20,1023.65,1.55M,0.00
8-Apr-15,1035.55,1040.05,1042.45,1030.05,1.03M,0.00
9-Apr-15,1056.10,1038.25,1059.00,1030.00,1.75M,0.02
10-Apr-15,1042.65,1053.00,1053.00,1034.85,1.53M,0.01
13-Apr-15,1038.80,1040.00,1046.30,1034.80,1.14M,0.00
15-Apr-15,1031.65,1040.00,1048.70,1025.20,1.22M,0.01
16-Apr-15,1029.65,1028.00,1033.55,1018.00,1.40M,0.00
17-Apr-15,1018.25,1025.10,1027.85,1016.05,1.01M,0.01
20-Apr-15,1005.10,1020.00,1025.00,1002.60,1.30M,0.01
21-Apr-15,1003.00,1005.00,1014.40,995.60,1.63M,0.00
22-Apr-15,1013.10,1006.50,1021.00,993.50,1.69M,0.01
23-Apr-15,1013.50,1020.05,1024.20,1006.10,2.41M,0.00
24-Apr-15,1006.45,1018.90,1019.00,1000.35,1.80M,0.01
27-Apr-15,1005.45,1006.95,1012.50,996.00,1.84M,0.00
28-Apr-15,1004.55,999.55,1011.45,990.10,1.99M,0.00
29-Apr-15,993.15,1004.00,1009.50,988.00,1.97M,0.01
30-Apr-15,988.80,991.00,995.00,979.05,3.79M,0.00
4-May-15,1000.95,994.05,1009.50,992.00,785.36K,0.01
5-May-15,987.65,999.05,1003.90,985.85,1.28M,0.01
6-May-15,970.60,987.50,987.50,965.50,2.75M,0.02
7-May-15,951.30,968.00,970.00,944.20,2.93M,0.02
8-May-15,982.00,961.50,987.80,955.40,2.89M,0.03
11-May-15,990.30,986.05,992.75,974.05,1.68M,0.01
12-May-15,971.95,990.00,990.00,967.00,2.78M,0.02
13-May-15,990.25,975.85,993.40,971.60,1.95M,0.02
14-May-15,991.05,989.00,994.85,974.00,1.11M,0.00
15-May-15,990.10,994.90,997.55,984.20,2.04M,0.00
18-May-15,1009.85,996.00,1012.00,992.00,1.43M,0.02
19-May-15,1007.55,1006.35,1018.00,998.10,1.20M,0.00
20-May-15,1024.05,1009.65,1026.80,1009.55,1.00M,0.02
21-May-15,1024.70,1024.00,1030.00,1015.10,983.60K,0.00
22-May-15,1024.30,1024.70,1029.00,1018.35,1.17M,0.00
25-May-15,1023.55,1028.40,1031.00,1017.60,1.09M,0.00
26-May-15,1027.40,1024.45,1030.20,1018.05,1.23M,0.00
27-May-15,1038.15,1023.80,1040.00,1021.40,804.65K,0.01
28-May-15,1029.40,1039.05,1043.70,1022.20,2.39M,0.01
29-May-15,1050.55,1029.95,1054.00,1027.15,1.26M,0.02
1-Jun-15,1036.20,1048.95,1056.00,1031.00,960.33K,0.01
2-Jun-15,1008.80,1038.40,1040.30,1004.90,1.18M,0.03
3-Jun-15,1005.55,1009.00,1017.00,998.00,1.46M,0.00
4-Jun-15,1014.95,1008.85,1017.85,995.00,1.39M,0.01
5-Jun-15,1011.75,1010.25,1018.50,1002.50,1.69M,0.00
8-Jun-15,1003.45,1004.25,1012.25,995.55,953.00K,0.01
9-Jun-15,1001.85,1005.00,1006.00,997.10,1.51M,0.00
10-Jun-15,1015.60,998.00,1019.00,997.00,2.00M,0.01
11-Jun-15,1000.20,1017.60,1018.55,994.70,2.27M,0.02
12-Jun-15,1009.15,1001.00,1010.85,990.15,1.63M,0.01
15-Jun-15,1005.20,1002.00,1013.75,1000.00,1.50M,0.00
16-Jun-15,1008.40,1000.00,1010.45,997.05,1.50M,0.00
17-Jun-15,1004.70,1009.00,1013.50,999.50,2.42M,0.00
18-Jun-15,1019.60,1005.90,1023.80,1002.25,2.11M,0.01
19-Jun-15,1030.50,1024.80,1034.95,1013.15,935.58K,0.01
22-Jun-15,1047.15,1032.10,1056.90,1028.50,1.36M,0.02
23-Jun-15,1052.10,1052.00,1061.20,1042.50,1.41M,0.00
24-Jun-15,1045.80,1054.00,1057.80,1042.70,1.57M,0.01
25-Jun-15,1065.00,1048.25,1070.85,1042.65,4.14M,0.02
26-Jun-15,1062.85,1067.00,1070.95,1051.50,1.41M,0.00
29-Jun-15,1056.65,1044.90,1061.75,1030.50,1.62M,0.01
30-Jun-15,1067.15,1052.25,1072.00,1048.00,1.82M,0.01
1-Jul-15,1072.35,1061.35,1077.00,1060.05,1.24M,0.00
2-Jul-15,1058.20,1065.00,1067.70,1055.65,1.12M,0.01
3-Jul-15,1074.25,1054.05,1076.15,1054.05,1.01M,0.02
6-Jul-15,1083.50,1064.05,1085.00,1060.25,816.95K,0.01
7-Jul-15,1086.85,1078.50,1091.50,1078.50,1.04M,0.00
8-Jul-15,1068.85,1079.10,1080.60,1066.00,1.35M,0.02
9-Jul-15,1074.05,1062.70,1076.90,1060.10,699.49K,0.00
10-Jul-15,1090.75,1069.80,1095.00,1068.50,1.23M,0.02
13-Jul-15,1096.15,1085.00,1105.90,1085.00,1.77M,0.01
14-Jul-15,1091.85,1095.50,1101.90,1086.00,1.42M,0.00
15-Jul-15,1096.70,1093.00,1101.45,1090.80,962.35K,0.00
16-Jul-15,1114.70,1098.80,1119.00,1098.10,1.83M,0.02
17-Jul-15,1110.55,1119.40,1121.75,1105.60,877.75K,0.00
20-Jul-15,1115.25,1115.95,1119.00,1107.00,1.14M,0.00
21-Jul-15,1098.05,1116.55,1128.00,1093.10,2.76M,0.02
22-Jul-15,1114.40,1096.40,1117.05,1088.65,1.82M,0.01
23-Jul-15,1107.90,1112.90,1116.70,1100.10,1.27M,0.01
24-Jul-15,1107.85,1103.15,1115.00,1100.50,1.19M,0.00
27-Jul-15,1095.85,1103.90,1104.50,1070.00,832.14K,0.01
28-Jul-15,1108.50,1094.00,1113.90,1092.45,1.59M,0.01
29-Jul-15,1108.35,1105.10,1117.90,1105.05,985.76K,0.00
30-Jul-15,1110.55,1107.00,1117.00,1101.10,2.37M,0.00
31-Jul-15,1111.65,1115.60,1121.00,1103.00,1.41M,0.00
3-Aug-15,1095.40,1112.75,1117.50,1093.45,1.09M,0.01
4-Aug-15,1086.45,1098.10,1102.00,1081.95,1.35M,0.01
5-Aug-15,1092.20,1092.15,1097.70,1085.20,1.03M,0.01
6-Aug-15,1095.95,1091.90,1101.35,1085.45,935.93K,0.00
7-Aug-15,1092.65,1093.95,1097.50,1088.60,806.79K,0.00
10-Aug-15,1094.65,1095.00,1105.95,1088.00,988.59K,0.00
11-Aug-15,1094.70,1095.05,1098.85,1084.25,681.92K,0.00
12-Aug-15,1070.45,1088.40,1094.90,1067.70,1.50M,0.02
13-Aug-15,1077.55,1077.00,1082.70,1066.60,866.26K,0.01
14-Aug-15,1101.80,1083.10,1103.65,1079.90,900.42K,0.02
17-Aug-15,1091.50,1099.05,1101.80,1075.80,625.05K,0.01
18-Aug-15,1086.35,1091.60,1096.10,1078.45,464.33K,0.00
19-Aug-15,1081.85,1084.85,1087.00,1075.00,751.14K,0.00
20-Aug-15,1074.70,1068.00,1084.75,1068.00,761.21K,0.01
21-Aug-15,1061.30,1064.00,1072.95,1051.00,1.94M,0.01
24-Aug-15,1019.05,1044.70,1044.70,1011.25,3.67M,0.04
25-Aug-15,1018.45,1024.70,1032.30,1005.70,3.09M,0.00
26-Aug-15,1013.50,1017.40,1029.00,1009.00,1.39M,0.00
27-Aug-15,1022.10,1025.00,1034.45,1009.10,3.47M,0.01
28-Aug-15,1027.95,1031.05,1042.75,1019.40,1.39M,0.01
31-Aug-15,1027.45,1021.10,1032.90,1015.55,860.37K,0.00
1-Sep-15,1000.10,1021.30,1021.30,993.00,2.62M,0.03
2-Sep-15,995.15,1005.10,1013.95,985.00,2.17M,0.00
3-Sep-15,1010.30,1002.30,1015.00,999.00,1.63M,0.02
4-Sep-15,996.05,1002.20,1006.00,980.00,2.85M,0.01
7-Sep-15,984.45,1001.00,1009.80,980.00,1.35M,0.01
8-Sep-15,1004.05,986.70,1010.00,977.00,1.86M,0.02
9-Sep-15,1016.30,1014.50,1025.00,1005.00,1.64M,0.01
10-Sep-15,1011.00,1003.00,1016.95,996.30,1.12M,0.01
11-Sep-15,1010.50,1014.50,1020.00,1006.80,1.08M,0.00
14-Sep-15,1019.70,1008.85,1022.30,1003.50,1.27M,0.01
15-Sep-15,1013.15,1017.95,1019.65,1008.10,1.08M,0.01
16-Sep-15,1023.35,1018.90,1028.10,1011.55,1.06M,0.01
18-Sep-15,1049.75,1035.00,1062.00,1031.15,1.96M,0.03
21-Sep-15,1052.95,1037.95,1055.00,1036.35,1.07M,0.00
22-Sep-15,1030.65,1050.05,1060.00,1025.30,1.51M,0.02
23-Sep-15,1049.20,1019.20,1053.45,1018.65,1.29M,0.02
24-Sep-15,1051.40,1047.00,1054.00,1036.00,2.06M,0.00
28-Sep-15,1046.40,1055.00,1060.00,1043.10,1.44M,0.00
29-Sep-15,1064.80,1032.00,1073.90,1025.10,2.60M,0.02
30-Sep-15,1068.80,1068.00,1073.00,1061.35,2.26M,0.00
1-Oct-15,1067.65,1075.20,1076.90,1059.35,1.26M,0.00
5-Oct-15,1098.35,1077.20,1104.80,1077.20,2.01M,0.03
6-Oct-15,1085.95,1107.00,1107.90,1083.00,1.19M,0.01
7-Oct-15,1087.75,1088.00,1098.35,1083.35,1.10M,0.00
8-Oct-15,1083.10,1088.10,1090.70,1075.40,970.48K,0.00
9-Oct-15,1086.15,1095.00,1095.00,1080.20,860.81K,0.00
12-Oct-15,1080.55,1087.70,1095.50,1077.80,554.34K,0.01
13-Oct-15,1076.35,1075.55,1082.15,1073.20,455.91K,0.00
14-Oct-15,1084.75,1068.80,1086.50,1067.05,687.29K,0.01
15-Oct-15,1084.15,1085.70,1096.50,1081.00,981.49K,0.00
16-Oct-15,1100.05,1090.00,1101.50,1085.00,1.21M,0.01
19-Oct-15,1097.80,1100.00,1102.10,1094.30,663.56K,0.00
20-Oct-15,1094.90,1098.00,1102.90,1091.20,962.84K,0.00
21-Oct-15,1095.00,1098.90,1104.00,1085.00,1.82M,0.00
23-Oct-15,1108.50,1099.45,1113.70,1096.00,1.12M,0.01
26-Oct-15,1101.50,1113.95,1114.20,1097.00,1.22M,0.01
27-Oct-15,1110.90,1095.55,1114.00,1095.55,2.25M,0.01
28-Oct-15,1111.50,1105.05,1124.00,1105.05,1.92M,0.00
29-Oct-15,1103.55,1110.00,1114.50,1100.00,1.68M,0.01
30-Oct-15,1099.60,1102.00,1112.00,1090.45,2.02M,0.00
2-Nov-15,1083.10,1095.05,1095.90,1076.50,789.14K,0.02
3-Nov-15,1084.90,1090.95,1092.00,1079.20,637.15K,0.00
4-Nov-15,1081.70,1090.05,1098.10,1078.25,674.11K,0.00
5-Nov-15,1079.85,1078.50,1083.00,1069.50,899.24K,0.00
6-Nov-15,1080.90,1080.70,1089.00,1075.25,1.47M,0.00
9-Nov-15,1064.80,1058.00,1069.65,1051.00,2.86M,0.01
10-Nov-15,1054.60,1060.05,1065.00,1052.45,1.10M,0.01
11-Nov-15,1054.40,1055.00,1060.00,1052.45,243.87K,0.00
13-Nov-15,1052.05,1049.40,1055.00,1041.00,985.01K,0.00
16-Nov-15,1060.95,1048.75,1065.00,1045.25,1.18M,0.01
17-Nov-15,1060.80,1063.30,1063.80,1051.20,641.85K,0.00
18-Nov-15,1048.60,1061.70,1065.85,1046.30,611.68K,0.01
19-Nov-15,1068.90,1055.00,1070.95,1049.60,819.42K,0.02
20-Nov-15,1070.85,1064.90,1080.25,1060.00,1.16M,0.00
23-Nov-15,1066.05,1074.00,1075.50,1059.05,852.07K,0.00
24-Nov-15,1064.35,1065.25,1073.50,1062.10,1.00M,0.00
26-Nov-15,1063.95,1059.00,1067.00,1051.10,2.20M,0.00
27-Nov-15,1079.40,1064.85,1082.20,1060.95,1.73M,0.01
30-Nov-15,1077.75,1079.20,1081.00,1069.70,1.31M,0.00
1-Dec-15,1083.00,1077.05,1084.90,1073.50,473.83K,0.00
2-Dec-15,1077.80,1090.00,1092.70,1071.85,640.57K,0.00
3-Dec-15,1076.75,1072.50,1081.00,1067.30,951.93K,0.00
4-Dec-15,1058.90,1073.60,1073.60,1056.00,1.46M,0.02
7-Dec-15,1061.95,1068.20,1071.10,1061.10,1.45M,0.00
8-Dec-15,1049.25,1061.00,1061.90,1047.00,1.23M,0.01
9-Dec-15,1047.45,1047.10,1057.00,1044.85,972.65K,0.00
10-Dec-15,1060.60,1045.00,1063.20,1042.30,1.63M,0.01
11-Dec-15,1046.35,1060.00,1060.60,1042.00,758.48K,0.01
14-Dec-15,1055.05,1041.00,1059.85,1040.10,1.47M,0.01
15-Dec-15,1059.45,1053.00,1062.45,1045.30,1.14M,0.00
16-Dec-15,1067.30,1063.00,1073.35,1059.35,1.71M,0.01
17-Dec-15,1080.25,1073.90,1084.00,1065.00,1.22M,0.01
18-Dec-15,1073.00,1085.00,1085.00,1068.50,793.03K,0.01
21-Dec-15,1075.40,1071.75,1079.90,1069.05,774.38K,0.00
